lon lat slope
0.000000000000000000e+00 -6.700000000000000000e+01 4.831995711988688491e+00
1.000000000000000000e+00 -6.700000000000000000e+01 4.971011819530172460e+00
2.000000000000000000e+00 -6.700000000000000000e+01 5.095135355511239084e+00
3.000000000000000000e+00 -6.700000000000000000e+01 5.452772325910968831e+00
4.000000000000000000e+00 -6.700000000000000000e+01 5.468330333650807340e+00
5.000000000000000000e+00 -6.700000000000000000e+01 5.525952632812331622e+00
6.000000000000000000e+00 -6.700000000000000000e+01 5.522745730560222555e+00
7.000000000000000000e+00 -6.700000000000000000e+01 5.218272620333783252e+00
8.000000000000000000e+00 -6.700000000000000000e+01 5.135955579961941631e+00
9.000000000000000000e+00 -6.700000000000000000e+01 5.475993047866650087e+00
1.000000000000000000e+01 -6.700000000000000000e+01 5.747670927512245953e+00
1.100000000000000000e+01 -6.700000000000000000e+01 5.716727301627599900e+00
1.200000000000000000e+01 -6.700000000000000000e+01 5.910949298719539335e+00
1.300000000000000000e+01 -6.700000000000000000e+01 5.775362170800624639e+00
1.400000000000000000e+01 -6.700000000000000000e+01 5.625221262250230225e+00
1.500000000000000000e+01 -6.700000000000000000e+01 5.445451194212335366e+00
1.600000000000000000e+01 -6.700000000000000000e+01 5.846621532060153115e+00
1.700000000000000000e+01 -6.700000000000000000e+01 6.193369843808033792e+00
1.800000000000000000e+01 -6.700000000000000000e+01 5.775310929288945516e+00
1.900000000000000000e+01 -6.700000000000000000e+01 5.938530522561295655e+00
2.000000000000000000e+01 -6.700000000000000000e+01 6.306961712754096894e+00
2.100000000000000000e+01 -6.700000000000000000e+01 6.541131663776850402e+00
2.200000000000000000e+01 -6.700000000000000000e+01 6.787279471420490040e+00
2.300000000000000000e+01 -6.700000000000000000e+01 6.665206322226174152e+00
2.400000000000000000e+01 -6.700000000000000000e+01 6.224309361043201427e+00
2.500000000000000000e+01 -6.700000000000000000e+01 6.571519157525063548e+00
2.600000000000000000e+01 -6.700000000000000000e+01 6.463710244445928232e+00
2.700000000000000000e+01 -6.700000000000000000e+01 6.205551082074561187e+00
2.800000000000000000e+01 -6.700000000000000000e+01 6.241751036309436174e+00
2.900000000000000000e+01 -6.700000000000000000e+01 6.411318316141301210e+00
3.000000000000000000e+01 -6.700000000000000000e+01 6.436735265994395050e+00
3.100000000000000000e+01 -6.700000000000000000e+01 5.969031131179475480e+00
3.200000000000000000e+01 -6.700000000000000000e+01 5.497992704285355359e+00
3.300000000000000000e+01 -6.700000000000000000e+01 5.371108277984705026e+00
3.400000000000000000e+01 -6.700000000000000000e+01 4.666933582775676825e+00
3.500000000000000000e+01 -6.700000000000000000e+01 4.909694440887905742e+00
3.600000000000000000e+01 -6.700000000000000000e+01 5.059375621402100620e+00
3.700000000000000000e+01 -6.700000000000000000e+01 5.179432036238587500e+00
3.800000000000000000e+01 -6.700000000000000000e+01 5.464605952894713958e+00
3.900000000000000000e+01 -6.700000000000000000e+01 5.543526170421217536e+00
4.000000000000000000e+01 -6.700000000000000000e+01 5.066838623360657934e+00
4.100000000000000000e+01 -6.700000000000000000e+01 4.808207894973785201e+00
4.200000000000000000e+01 -6.700000000000000000e+01 4.434637059000940518e+00
4.300000000000000000e+01 -6.700000000000000000e+01 4.122284701660974271e+00
4.400000000000000000e+01 -6.700000000000000000e+01 4.166618459292953602e+00
4.500000000000000000e+01 -6.700000000000000000e+01 4.363164444468498715e+00
4.600000000000000000e+01 -6.700000000000000000e+01 4.068225288113549887e+00
4.700000000000000000e+01 -6.700000000000000000e+01 4.068225288113549887e+00
4.800000000000000000e+01 -6.700000000000000000e+01 4.872974565803444236e+00
4.900000000000000000e+01 -6.700000000000000000e+01 nan
5.000000000000000000e+01 -6.700000000000000000e+01 3.873155791074858190e+00
5.100000000000000000e+01 -6.700000000000000000e+01 nan
5.200000000000000000e+01 -6.700000000000000000e+01 nan
5.300000000000000000e+01 -6.700000000000000000e+01 nan
5.400000000000000000e+01 -6.700000000000000000e+01 nan
5.500000000000000000e+01 -6.700000000000000000e+01 nan
5.600000000000000000e+01 -6.700000000000000000e+01 nan
5.700000000000000000e+01 -6.700000000000000000e+01 4.482812643316135492e+00
5.800000000000000000e+01 -6.700000000000000000e+01 5.064221368947576352e+00
5.900000000000000000e+01 -6.700000000000000000e+01 4.914418918304405359e+00
6.000000000000000000e+01 -6.700000000000000000e+01 4.914418918304405359e+00
6.100000000000000000e+01 -6.700000000000000000e+01 4.550736321128852069e+00
6.200000000000000000e+01 -6.700000000000000000e+01 4.550736321128852069e+00
6.300000000000000000e+01 -6.700000000000000000e+01 4.661625387861271008e+00
6.400000000000000000e+01 -6.700000000000000000e+01 4.448558320323373394e+00
6.500000000000000000e+01 -6.700000000000000000e+01 4.893665360530108366e+00
6.600000000000000000e+01 -6.700000000000000000e+01 5.130517341736577919e+00
6.700000000000000000e+01 -6.700000000000000000e+01 5.082344456288297785e+00
6.800000000000000000e+01 -6.700000000000000000e+01 5.016175654490830915e+00
6.900000000000000000e+01 -6.700000000000000000e+01 5.323422518179338425e+00
7.000000000000000000e+01 -6.700000000000000000e+01 4.761051581263773258e+00
7.100000000000000000e+01 -6.700000000000000000e+01 4.650906088477468892e+00
7.200000000000000000e+01 -6.700000000000000000e+01 4.650906088477468892e+00
7.300000000000000000e+01 -6.700000000000000000e+01 4.328918676869506044e+00
7.400000000000000000e+01 -6.700000000000000000e+01 4.449502496538316976e+00
7.500000000000000000e+01 -6.700000000000000000e+01 3.914315058437196626e+00
7.600000000000000000e+01 -6.700000000000000000e+01 3.557502814765983512e+00
7.700000000000000000e+01 -6.700000000000000000e+01 3.392173386936712998e+00
7.800000000000000000e+01 -6.700000000000000000e+01 3.175438664513602127e+00
7.900000000000000000e+01 -6.700000000000000000e+01 3.175438664513602127e+00
8.000000000000000000e+01 -6.700000000000000000e+01 4.119546574281462092e+00
8.100000000000000000e+01 -6.700000000000000000e+01 4.080392499298863385e+00
8.200000000000000000e+01 -6.700000000000000000e+01 3.106333193108166135e+00
8.300000000000000000e+01 -6.700000000000000000e+01 3.121863055188720981e+00
8.400000000000000000e+01 -6.700000000000000000e+01 3.265810199498165645e+00
8.500000000000000000e+01 -6.700000000000000000e+01 3.228931676594566369e+00
8.600000000000000000e+01 -6.700000000000000000e+01 3.173478521604752522e+00
8.700000000000000000e+01 -6.700000000000000000e+01 2.953004711441614916e+00
8.800000000000000000e+01 -6.700000000000000000e+01 3.539498468287943123e+00
8.900000000000000000e+01 -6.700000000000000000e+01 3.803407864931203974e+00
9.000000000000000000e+01 -6.700000000000000000e+01 3.477096010489722833e+00
9.100000000000000000e+01 -6.700000000000000000e+01 3.477096010489722833e+00
9.200000000000000000e+01 -6.700000000000000000e+01 3.831647971827703447e+00
9.300000000000000000e+01 -6.700000000000000000e+01 3.677964973844821461e+00
9.400000000000000000e+01 -6.700000000000000000e+01 nan
9.500000000000000000e+01 -6.700000000000000000e+01 nan
9.600000000000000000e+01 -6.700000000000000000e+01 nan
9.700000000000000000e+01 -6.700000000000000000e+01 nan
9.800000000000000000e+01 -6.700000000000000000e+01 nan
9.900000000000000000e+01 -6.700000000000000000e+01 nan
1.000000000000000000e+02 -6.700000000000000000e+01 2.650493076120835401e+00
1.010000000000000000e+02 -6.700000000000000000e+01 2.650493076120835401e+00
1.020000000000000000e+02 -6.700000000000000000e+01 2.650493076120835401e+00
1.030000000000000000e+02 -6.700000000000000000e+01 nan
1.040000000000000000e+02 -6.700000000000000000e+01 nan
1.050000000000000000e+02 -6.700000000000000000e+01 nan
1.060000000000000000e+02 -6.700000000000000000e+01 5.091267405045428518e+00
1.070000000000000000e+02 -6.700000000000000000e+01 5.180705494924645826e+00
1.080000000000000000e+02 -6.700000000000000000e+01 5.424962752040315195e+00
1.090000000000000000e+02 -6.700000000000000000e+01 nan
1.100000000000000000e+02 -6.700000000000000000e+01 4.682326931436969097e+00
1.110000000000000000e+02 -6.700000000000000000e+01 4.301921131019137867e+00
1.120000000000000000e+02 -6.700000000000000000e+01 nan
1.130000000000000000e+02 -6.700000000000000000e+01 nan
1.140000000000000000e+02 -6.700000000000000000e+01 nan
1.150000000000000000e+02 -6.700000000000000000e+01 4.123799334702270336e+00
1.160000000000000000e+02 -6.700000000000000000e+01 4.144513799621685202e+00
1.170000000000000000e+02 -6.700000000000000000e+01 5.102911265202389579e+00
1.180000000000000000e+02 -6.700000000000000000e+01 4.891166881115013076e+00
1.190000000000000000e+02 -6.700000000000000000e+01 4.934887710337235056e+00
1.200000000000000000e+02 -6.700000000000000000e+01 4.920096605790012845e+00
1.210000000000000000e+02 -6.700000000000000000e+01 4.823565341487712210e+00
1.220000000000000000e+02 -6.700000000000000000e+01 4.528006477965861087e+00
1.230000000000000000e+02 -6.700000000000000000e+01 4.724915424220838212e+00
1.240000000000000000e+02 -6.700000000000000000e+01 nan
1.250000000000000000e+02 -6.700000000000000000e+01 nan
1.260000000000000000e+02 -6.700000000000000000e+01 4.697936759752808555e+00
1.270000000000000000e+02 -6.700000000000000000e+01 4.722215752988343063e+00
1.280000000000000000e+02 -6.700000000000000000e+01 4.670235520599445245e+00
1.290000000000000000e+02 -6.700000000000000000e+01 4.915218162541669322e+00
1.300000000000000000e+02 -6.700000000000000000e+01 4.841742970929756140e+00
1.310000000000000000e+02 -6.700000000000000000e+01 4.806131988676438205e+00
1.320000000000000000e+02 -6.700000000000000000e+01 5.138980985389925316e+00
1.330000000000000000e+02 -6.700000000000000000e+01 4.937496503053416141e+00
1.340000000000000000e+02 -6.700000000000000000e+01 4.762845968736031388e+00
1.350000000000000000e+02 -6.700000000000000000e+01 4.762024239940102710e+00
1.360000000000000000e+02 -6.700000000000000000e+01 4.861561476976940632e+00
1.370000000000000000e+02 -6.700000000000000000e+01 4.729129150821815841e+00
1.380000000000000000e+02 -6.700000000000000000e+01 4.536766467166932770e+00
1.390000000000000000e+02 -6.700000000000000000e+01 4.426317693162470590e+00
1.400000000000000000e+02 -6.700000000000000000e+01 4.416901006905339599e+00
1.410000000000000000e+02 -6.700000000000000000e+01 3.473572789361749180e+00
1.420000000000000000e+02 -6.700000000000000000e+01 nan
1.430000000000000000e+02 -6.700000000000000000e+01 3.693351329160172281e+00
1.440000000000000000e+02 -6.700000000000000000e+01 4.000822549713593190e+00
1.450000000000000000e+02 -6.700000000000000000e+01 3.637575793378922562e+00
1.460000000000000000e+02 -6.700000000000000000e+01 3.724816854106161479e+00
1.470000000000000000e+02 -6.700000000000000000e+01 3.527254078455392072e+00
1.480000000000000000e+02 -6.700000000000000000e+01 2.760229055724964908e+00
1.490000000000000000e+02 -6.700000000000000000e+01 2.395494932899729257e+00
1.500000000000000000e+02 -6.700000000000000000e+01 2.992309469605143324e+00
1.510000000000000000e+02 -6.700000000000000000e+01 2.612042688341081664e+00
1.520000000000000000e+02 -6.700000000000000000e+01 2.947916493639929580e+00
1.530000000000000000e+02 -6.700000000000000000e+01 3.896103295379347298e+00
1.540000000000000000e+02 -6.700000000000000000e+01 3.180258470975321217e+00
1.550000000000000000e+02 -6.700000000000000000e+01 3.180258470975321217e+00
1.560000000000000000e+02 -6.700000000000000000e+01 3.109016028055494374e+00
1.570000000000000000e+02 -6.700000000000000000e+01 3.095082891847894757e+00
1.580000000000000000e+02 -6.700000000000000000e+01 3.229105469175968857e+00
1.590000000000000000e+02 -6.700000000000000000e+01 3.593375773009888974e+00
1.600000000000000000e+02 -6.700000000000000000e+01 3.691150593976672223e+00
1.610000000000000000e+02 -6.700000000000000000e+01 3.111961238755907466e+00
1.620000000000000000e+02 -6.700000000000000000e+01 2.769613123176811964e+00
1.630000000000000000e+02 -6.700000000000000000e+01 2.169838678254571551e+00
1.640000000000000000e+02 -6.700000000000000000e+01 2.277192062862297917e+00
1.650000000000000000e+02 -6.700000000000000000e+01 2.858399340211295048e+00
1.660000000000000000e+02 -6.700000000000000000e+01 3.500102799012376753e+00
1.670000000000000000e+02 -6.700000000000000000e+01 3.902925435388641784e+00
1.680000000000000000e+02 -6.700000000000000000e+01 4.257399685324556593e+00
1.690000000000000000e+02 -6.700000000000000000e+01 4.764244266141973938e+00
1.700000000000000000e+02 -6.700000000000000000e+01 5.342242308594164157e+00
1.710000000000000000e+02 -6.700000000000000000e+01 5.803073641569432617e+00
1.720000000000000000e+02 -6.700000000000000000e+01 6.158192888753049488e+00
1.730000000000000000e+02 -6.700000000000000000e+01 6.105578188179358712e+00
1.740000000000000000e+02 -6.700000000000000000e+01 5.978725587853803702e+00
1.750000000000000000e+02 -6.700000000000000000e+01 6.050407819725670322e+00
1.760000000000000000e+02 -6.700000000000000000e+01 6.325921325274119766e+00
1.770000000000000000e+02 -6.700000000000000000e+01 6.694501393098621023e+00
1.780000000000000000e+02 -6.700000000000000000e+01 7.068339684883581775e+00
1.790000000000000000e+02 -6.700000000000000000e+01 6.755690769022286268e+00
1.800000000000000000e+02 -6.700000000000000000e+01 6.312939833562626113e+00
-1.800000000000000000e+02 -6.600000000000000000e+01 6.155273699313449143e+00
-1.790000000000000000e+02 -6.600000000000000000e+01 5.944275665583194090e+00
-1.780000000000000000e+02 -6.600000000000000000e+01 6.229429133094871673e+00
-1.770000000000000000e+02 -6.600000000000000000e+01 6.424832361842781836e+00
-1.760000000000000000e+02 -6.600000000000000000e+01 6.711680999729551900e+00
-1.750000000000000000e+02 -6.600000000000000000e+01 6.664805285971992177e+00
-1.740000000000000000e+02 -6.600000000000000000e+01 6.831742939813460147e+00
-1.730000000000000000e+02 -6.600000000000000000e+01 7.145331806739902092e+00
-1.720000000000000000e+02 -6.600000000000000000e+01 7.079372775131220763e+00
-1.710000000000000000e+02 -6.600000000000000000e+01 7.477929506793327796e+00
-1.700000000000000000e+02 -6.600000000000000000e+01 7.398643424717573858e+00
-1.690000000000000000e+02 -6.600000000000000000e+01 7.310141661438352756e+00
-1.680000000000000000e+02 -6.600000000000000000e+01 7.308901670244095428e+00
-1.670000000000000000e+02 -6.600000000000000000e+01 7.617407985792214120e+00
-1.660000000000000000e+02 -6.600000000000000000e+01 7.075978252079522690e+00
-1.650000000000000000e+02 -6.600000000000000000e+01 6.036849644299126183e+00
-1.640000000000000000e+02 -6.600000000000000000e+01 5.345730491081872593e+00
-1.630000000000000000e+02 -6.600000000000000000e+01 5.083988804872877409e+00
-1.620000000000000000e+02 -6.600000000000000000e+01 4.905982173997550433e+00
-1.610000000000000000e+02 -6.600000000000000000e+01 5.532971453419996521e+00
-1.600000000000000000e+02 -6.600000000000000000e+01 6.233782504592905838e+00
-1.590000000000000000e+02 -6.600000000000000000e+01 6.816094922880228779e+00
-1.580000000000000000e+02 -6.600000000000000000e+01 6.355001522895992849e+00
-1.570000000000000000e+02 -6.600000000000000000e+01 6.080466666458965719e+00
-1.560000000000000000e+02 -6.600000000000000000e+01 6.310967919680553706e+00
-1.550000000000000000e+02 -6.600000000000000000e+01 6.307663638302921427e+00
-1.540000000000000000e+02 -6.600000000000000000e+01 6.201477201358122748e+00
-1.530000000000000000e+02 -6.600000000000000000e+01 6.391460052018019589e+00
-1.520000000000000000e+02 -6.600000000000000000e+01 6.300879647532985572e+00
-1.510000000000000000e+02 -6.600000000000000000e+01 6.224140462741788227e+00
-1.500000000000000000e+02 -6.600000000000000000e+01 6.281205904957778863e+00
-1.490000000000000000e+02 -6.600000000000000000e+01 6.344031894235825142e+00
-1.480000000000000000e+02 -6.600000000000000000e+01 6.179015989228239469e+00
-1.470000000000000000e+02 -6.600000000000000000e+01 6.201386632968534762e+00
-1.460000000000000000e+02 -6.600000000000000000e+01 6.239198491248268752e+00
-1.450000000000000000e+02 -6.600000000000000000e+01 6.248772876843103674e+00
-1.440000000000000000e+02 -6.600000000000000000e+01 6.305662154248786067e+00
-1.430000000000000000e+02 -6.600000000000000000e+01 6.493164883165229995e+00
-1.420000000000000000e+02 -6.600000000000000000e+01 6.816764273759186921e+00
-1.410000000000000000e+02 -6.600000000000000000e+01 6.965965013762721370e+00
-1.400000000000000000e+02 -6.600000000000000000e+01 6.734948950566566950e+00
-1.390000000000000000e+02 -6.600000000000000000e+01 6.784450185114891951e+00
-1.380000000000000000e+02 -6.600000000000000000e+01 6.819125949533241027e+00
-1.370000000000000000e+02 -6.600000000000000000e+01 7.006726862119244892e+00
-1.360000000000000000e+02 -6.600000000000000000e+01 6.978248582068870220e+00
-1.350000000000000000e+02 -6.600000000000000000e+01 7.031205530184383434e+00
-1.340000000000000000e+02 -6.600000000000000000e+01 6.925731700640310962e+00
-1.330000000000000000e+02 -6.600000000000000000e+01 6.733725100002316388e+00
-1.320000000000000000e+02 -6.600000000000000000e+01 6.715880110609287357e+00
-1.310000000000000000e+02 -6.600000000000000000e+01 6.867528650547533253e+00
-1.300000000000000000e+02 -6.600000000000000000e+01 6.887535744223125533e+00
-1.290000000000000000e+02 -6.600000000000000000e+01 6.660783855052864411e+00
-1.280000000000000000e+02 -6.600000000000000000e+01 6.468747031284102889e+00
-1.270000000000000000e+02 -6.600000000000000000e+01 6.481049041552505940e+00
-1.260000000000000000e+02 -6.600000000000000000e+01 6.389821134243652168e+00
-1.250000000000000000e+02 -6.600000000000000000e+01 6.230420133623653101e+00
-1.240000000000000000e+02 -6.600000000000000000e+01 6.536334323777667876e+00
-1.230000000000000000e+02 -6.600000000000000000e+01 6.663870621966621499e+00
-1.220000000000000000e+02 -6.600000000000000000e+01 6.680908055608968610e+00
-1.210000000000000000e+02 -6.600000000000000000e+01 6.567559575380339076e+00
-1.200000000000000000e+02 -6.600000000000000000e+01 6.339916031183614464e+00
-1.190000000000000000e+02 -6.600000000000000000e+01 6.219554795464750541e+00
-1.180000000000000000e+02 -6.600000000000000000e+01 6.044088908779904123e+00
-1.170000000000000000e+02 -6.600000000000000000e+01 6.065486096903252466e+00
-1.160000000000000000e+02 -6.600000000000000000e+01 6.121048950787956855e+00
-1.150000000000000000e+02 -6.600000000000000000e+01 6.131125352175127219e+00
-1.140000000000000000e+02 -6.600000000000000000e+01 6.227649264288206865e+00
-1.130000000000000000e+02 -6.600000000000000000e+01 6.029169529964262253e+00
-1.120000000000000000e+02 -6.600000000000000000e+01 5.938501328631920373e+00
-1.110000000000000000e+02 -6.600000000000000000e+01 5.903038797030133011e+00
-1.100000000000000000e+02 -6.600000000000000000e+01 5.663156749768255338e+00
-1.090000000000000000e+02 -6.600000000000000000e+01 5.694446304919149604e+00
-1.080000000000000000e+02 -6.600000000000000000e+01 5.895348145194340361e+00
-1.070000000000000000e+02 -6.600000000000000000e+01 5.937261850974952182e+00
-1.060000000000000000e+02 -6.600000000000000000e+01 5.902486297419621053e+00
-1.050000000000000000e+02 -6.600000000000000000e+01 5.862849789061431949e+00
-1.040000000000000000e+02 -6.600000000000000000e+01 5.951244237314915253e+00
-1.030000000000000000e+02 -6.600000000000000000e+01 5.907328402639095088e+00
-1.020000000000000000e+02 -6.600000000000000000e+01 5.661917994329763282e+00
-1.010000000000000000e+02 -6.600000000000000000e+01 5.580754053142655380e+00
-1.000000000000000000e+02 -6.600000000000000000e+01 5.608825230227996173e+00
-9.900000000000000000e+01 -6.600000000000000000e+01 5.773247854008102919e+00
-9.800000000000000000e+01 -6.600000000000000000e+01 5.777808025852976037e+00
-9.700000000000000000e+01 -6.600000000000000000e+01 5.835737646202883155e+00
-9.600000000000000000e+01 -6.600000000000000000e+01 5.887593533961363867e+00
-9.500000000000000000e+01 -6.600000000000000000e+01 6.119004584017531556e+00
-9.400000000000000000e+01 -6.600000000000000000e+01 6.104483000019613748e+00
-9.300000000000000000e+01 -6.600000000000000000e+01 5.878829483491381680e+00
-9.200000000000000000e+01 -6.600000000000000000e+01 5.692130548369281229e+00
-9.100000000000000000e+01 -6.600000000000000000e+01 5.522062605799851198e+00
-9.000000000000000000e+01 -6.600000000000000000e+01 5.503819189328102546e+00
-8.900000000000000000e+01 -6.600000000000000000e+01 5.435340047564598542e+00
-8.800000000000000000e+01 -6.600000000000000000e+01 5.453032211823861886e+00
-8.700000000000000000e+01 -6.600000000000000000e+01 5.290932165053208180e+00
-8.600000000000000000e+01 -6.600000000000000000e+01 5.291308530919440756e+00
-8.500000000000000000e+01 -6.600000000000000000e+01 5.286385935324561913e+00
-8.400000000000000000e+01 -6.600000000000000000e+01 5.283116213831922536e+00
-8.300000000000000000e+01 -6.600000000000000000e+01 5.260224452274600893e+00
-8.200000000000000000e+01 -6.600000000000000000e+01 5.237289361384044994e+00
-8.100000000000000000e+01 -6.600000000000000000e+01 5.417146882646582284e+00
-8.000000000000000000e+01 -6.600000000000000000e+01 5.465978641177278163e+00
-7.900000000000000000e+01 -6.600000000000000000e+01 5.233530638706705318e+00
-7.800000000000000000e+01 -6.600000000000000000e+01 5.008013666631558003e+00
-7.700000000000000000e+01 -6.600000000000000000e+01 4.821152358804732252e+00
-7.600000000000000000e+01 -6.600000000000000000e+01 4.746685546439429970e+00
-7.500000000000000000e+01 -6.600000000000000000e+01 4.805869780492356469e+00
-7.400000000000000000e+01 -6.600000000000000000e+01 4.694031577480759054e+00
-7.300000000000000000e+01 -6.600000000000000000e+01 4.333422930360085523e+00
-7.200000000000000000e+01 -6.600000000000000000e+01 3.971512182149770531e+00
-7.100000000000000000e+01 -6.600000000000000000e+01 3.716947625681498835e+00
-7.000000000000000000e+01 -6.600000000000000000e+01 3.396472862563655770e+00
-6.900000000000000000e+01 -6.600000000000000000e+01 3.396472862563655770e+00
-6.800000000000000000e+01 -6.600000000000000000e+01 3.277098444957533552e+00
-6.700000000000000000e+01 -6.600000000000000000e+01 3.277098444957533552e+00
-6.600000000000000000e+01 -6.600000000000000000e+01 3.643053376702443558e+00
-6.500000000000000000e+01 -6.600000000000000000e+01 nan
-6.400000000000000000e+01 -6.600000000000000000e+01 nan
-6.300000000000000000e+01 -6.600000000000000000e+01 nan
-6.200000000000000000e+01 -6.600000000000000000e+01 3.618801610940372004e+00
-6.100000000000000000e+01 -6.600000000000000000e+01 nan
-6.000000000000000000e+01 -6.600000000000000000e+01 2.197724473570506820e+00
-5.900000000000000000e+01 -6.600000000000000000e+01 2.197724473570506820e+00
-5.800000000000000000e+01 -6.600000000000000000e+01 2.840797082858862233e+00
-5.700000000000000000e+01 -6.600000000000000000e+01 2.840797082858862233e+00
-5.600000000000000000e+01 -6.600000000000000000e+01 2.840797082858862233e+00
-5.500000000000000000e+01 -6.600000000000000000e+01 2.840797082858862233e+00
-5.400000000000000000e+01 -6.600000000000000000e+01 2.248813250715134160e+00
-5.300000000000000000e+01 -6.600000000000000000e+01 2.177804874611955377e+00
-5.200000000000000000e+01 -6.600000000000000000e+01 3.266428846650705875e+00
-5.100000000000000000e+01 -6.600000000000000000e+01 3.604766122681129836e+00
-5.000000000000000000e+01 -6.600000000000000000e+01 4.031181367698116524e+00
-4.900000000000000000e+01 -6.600000000000000000e+01 4.236949272786003640e+00
-4.800000000000000000e+01 -6.600000000000000000e+01 4.248155280833028513e+00
-4.700000000000000000e+01 -6.600000000000000000e+01 4.416691563898609729e+00
-4.600000000000000000e+01 -6.600000000000000000e+01 3.813427437095111117e+00
-4.500000000000000000e+01 -6.600000000000000000e+01 3.593473974197437304e+00
-4.400000000000000000e+01 -6.600000000000000000e+01 3.175802504068813370e+00
-4.300000000000000000e+01 -6.600000000000000000e+01 3.003983275778093542e+00
-4.200000000000000000e+01 -6.600000000000000000e+01 3.142257047952638160e+00
-4.100000000000000000e+01 -6.600000000000000000e+01 3.118132974098832833e+00
-4.000000000000000000e+01 -6.600000000000000000e+01 3.255765232201206061e+00
-3.900000000000000000e+01 -6.600000000000000000e+01 3.904088030925210173e+00
-3.800000000000000000e+01 -6.600000000000000000e+01 4.127411519022897046e+00
-3.700000000000000000e+01 -6.600000000000000000e+01 4.309972821707933832e+00
-3.600000000000000000e+01 -6.600000000000000000e+01 4.366932361020147368e+00
-3.500000000000000000e+01 -6.600000000000000000e+01 4.550375631621689010e+00
-3.400000000000000000e+01 -6.600000000000000000e+01 4.471412798145141920e+00
-3.300000000000000000e+01 -6.600000000000000000e+01 4.750219545480902639e+00
-3.200000000000000000e+01 -6.600000000000000000e+01 4.833346011845823575e+00
-3.100000000000000000e+01 -6.600000000000000000e+01 4.786790369159853675e+00
-3.000000000000000000e+01 -6.600000000000000000e+01 4.807027808834575033e+00
-2.900000000000000000e+01 -6.600000000000000000e+01 4.804155989290091355e+00
-2.800000000000000000e+01 -6.600000000000000000e+01 4.800297529101234417e+00
-2.700000000000000000e+01 -6.600000000000000000e+01 4.782240141212068529e+00
-2.600000000000000000e+01 -6.600000000000000000e+01 4.905568718016650287e+00
-2.500000000000000000e+01 -6.600000000000000000e+01 4.844014891701561965e+00
-2.400000000000000000e+01 -6.600000000000000000e+01 4.766876998223456674e+00
-2.300000000000000000e+01 -6.600000000000000000e+01 5.459697184235919210e+00
-2.200000000000000000e+01 -6.600000000000000000e+01 5.743494330062404174e+00
-2.100000000000000000e+01 -6.600000000000000000e+01 5.591698811072175701e+00
-2.000000000000000000e+01 -6.600000000000000000e+01 5.533138097202851213e+00
-1.900000000000000000e+01 -6.600000000000000000e+01 5.852069772425083194e+00
-1.800000000000000000e+01 -6.600000000000000000e+01 5.504316595429360248e+00
-1.700000000000000000e+01 -6.600000000000000000e+01 5.891648302867606546e+00
-1.600000000000000000e+01 -6.600000000000000000e+01 6.252024603830911964e+00
-1.500000000000000000e+01 -6.600000000000000000e+01 6.281026154877834777e+00
-1.400000000000000000e+01 -6.600000000000000000e+01 6.477105708501410319e+00
-1.300000000000000000e+01 -6.600000000000000000e+01 6.500914766035016612e+00
-1.200000000000000000e+01 -6.600000000000000000e+01 6.564449182356009160e+00
-1.100000000000000000e+01 -6.600000000000000000e+01 6.797103786550939830e+00
-1.000000000000000000e+01 -6.600000000000000000e+01 7.037084442615091362e+00
-9.000000000000000000e+00 -6.600000000000000000e+01 7.031471185608151764e+00
-8.000000000000000000e+00 -6.600000000000000000e+01 7.092337288216601365e+00
-7.000000000000000000e+00 -6.600000000000000000e+01 7.132478781225382036e+00
-6.000000000000000000e+00 -6.600000000000000000e+01 6.817885713713569551e+00
-5.000000000000000000e+00 -6.600000000000000000e+01 6.574189594896956201e+00
-4.000000000000000000e+00 -6.600000000000000000e+01 6.502057352926864375e+00
-3.000000000000000000e+00 -6.600000000000000000e+01 6.072308607258099400e+00
-2.000000000000000000e+00 -6.600000000000000000e+01 5.761721886294144390e+00
-1.000000000000000000e+00 -6.600000000000000000e+01 5.227522292267284598e+00
0.000000000000000000e+00 -6.600000000000000000e+01 4.896834195286769997e+00
1.000000000000000000e+00 -6.600000000000000000e+01 4.917024377630745846e+00
2.000000000000000000e+00 -6.600000000000000000e+01 5.220984510448872129e+00
3.000000000000000000e+00 -6.600000000000000000e+01 5.701076727016378243e+00
4.000000000000000000e+00 -6.600000000000000000e+01 6.034806444978602968e+00
5.000000000000000000e+00 -6.600000000000000000e+01 5.696911322668825051e+00
6.000000000000000000e+00 -6.600000000000000000e+01 5.422351432905520241e+00
7.000000000000000000e+00 -6.600000000000000000e+01 5.109599773285081525e+00
8.000000000000000000e+00 -6.600000000000000000e+01 4.906920627079685460e+00
9.000000000000000000e+00 -6.600000000000000000e+01 5.368738526017682311e+00
1.000000000000000000e+01 -6.600000000000000000e+01 5.935880071829796378e+00
1.100000000000000000e+01 -6.600000000000000000e+01 6.354582213990989104e+00
1.200000000000000000e+01 -6.600000000000000000e+01 6.544757219545138227e+00
1.300000000000000000e+01 -6.600000000000000000e+01 6.582954310870404058e+00
1.400000000000000000e+01 -6.600000000000000000e+01 6.308875160026543583e+00
1.500000000000000000e+01 -6.600000000000000000e+01 5.724169672697229316e+00
1.600000000000000000e+01 -6.600000000000000000e+01 5.836035754308205981e+00
1.700000000000000000e+01 -6.600000000000000000e+01 5.553873127482312100e+00
